Date,BIL,GLD,IWM,QQQ,SGOV,SPY,TLT,VEA,VTI,VWO,XLE,XLF,XLK,XLV
2015-02-06,73.69434356689453,118.63999938964844,103.54753112792969,94.83979034423828,,170.22438049316406,95.85377502441406,27.76144790649414,88.15733337402344,29.4843692779541,25.641218185424805,15.886514663696289,18.009777069091797,58.01393508911133
2015-02-09,73.67821502685547,119.16999816894531,102.72647857666016,94.53634643554688,,169.46249389648438,95.7000732421875,27.63284683227539,87.7178955078125,29.448162078857422,25.66692543029785,15.80754280090332,17.983488082885742,57.33220291137695
2015-02-10,73.69434356689453,118.47000122070312,103.3833236694336,96.00768280029297,,171.26785278320312,94.93885803222656,27.86859893798828,88.61332702636719,29.397480010986328,25.654071807861328,15.932579040527344,18.25079345703125,58.29658889770508
2015-02-11,73.67821502685547,117.06999969482422,103.23640441894531,96.35713195800781,,171.3672332763672,95.11453247070312,27.71857261657715,88.65479278564453,29.267131805419922,25.47417640686035,15.932579040527344,18.320903778076172,58.35481643676758
2015-02-12,73.67821502685547,117.33999633789062,104.41180419921875,97.47908782958984,,173.0152130126953,94.79975891113281,28.147218704223633,89.50875091552734,29.947769165039062,25.808259963989258,16.09052085876465,18.5706729888916,58.56264877319336
2015-02-13,73.69434356689453,117.9800033569336,105.03406524658203,98.31593322753906,,173.72743225097656,93.82632446289062,28.347240447998047,89.93158721923828,30.251888275146484,26.354372024536133,16.077350616455078,18.688982009887695,58.79542922973633
2015-02-17,73.69434356689453,116.01000213623047,105.36248779296875,98.40791320800781,,174.000732421875,92.41366577148438,28.411540985107422,90.0725326538086,30.157747268676758,26.434675216674805,16.1300048828125,18.697744369506836,59.21943664550781
2015-02-18,73.69434356689453,116.33999633789062,105.474853515625,98.54582977294922,,174.01730346679688,92.962646484375,28.60442352294922,90.12227630615234,30.186710357666016,26.119863510131836,16.03129768371582,18.71527671813965,59.28596496582031
2015-02-19,73.69434356689453,115.94000244140625,105.48348236083984,99.0332260131836,,173.8930206298828,92.34781646728516,28.618711471557617,90.09742736816406,30.09258460998535,25.997791290283203,15.965482711791992,18.781002044677734,59.38572311401367
2015-02-20,73.67821502685547,115.27999877929688,105.7686996459961,99.69535827636719,,174.9364776611328,92.6186294555664,28.90447235107422,90.60316467285156,30.244646072387695,25.872512817382812,16.083938598632812,18.877399444580078,60.009254455566406
2015-02-23,73.69434356689453,115.43000030517578,105.8724136352539,99.7965087890625,,174.9116973876953,93.67991638183594,28.790172576904297,90.5948486328125,29.955013275146484,25.766508102416992,16.044456481933594,18.890544891357422,60.283607482910156
2015-02-24,73.67821502685547,115.26000213623047,106.01068878173828,99.8700942993164,,175.40859985351562,94.90959930419922,28.961624145507812,90.8021469116211,30.36774253845215,25.837175369262695,16.12342071533203,18.947521209716797,60.20879364013672
2015-02-25,73.69434356689453,115.69999694824219,106.1316909790039,99.62178802490234,,175.25946044921875,95.31946563720703,28.99019432067871,90.76899719238281,30.266353607177734,25.97852325439453,16.12342071533203,18.82921028137207,60.18384552001953
2015-02-26,73.67821502685547,116.06999969482422,106.52063751220703,100.12757110595703,,175.0524139404297,94.01664733886719,28.91162109375,90.71095275878906,30.244646072387695,25.496665954589844,16.083938598632812,18.947521209716797,60.350120544433594
2015-02-27,73.69434356689453,116.16000366210938,105.94153594970703,99.6861572265625,,174.4562225341797,94.80712127685547,28.93304443359375,90.38758850097656,30.266353607177734,25.38422393798828,16.024715423583984,18.881790161132812,60.059139251708984
2015-03-02,73.67821502685547,115.68000030517578,106.71072387695312,100.5873794555664,,175.55763244628906,93.04116821289062,28.975908279418945,90.94308471679688,30.22292137145996,25.207550048828125,16.143171310424805,19.03077507019043,60.59954071044922
2015-03-03,73.69434356689453,115.47000122070312,106.07984161376953,100.11839294433594,,174.83714294433594,92.70387268066406,28.81159019470215,90.57002258300781,29.947769165039062,25.30071258544922,16.097108840942383,18.90369987487793,60.05080795288086
2015-03-04,73.69434356689453,115.11000061035156,105.75142669677734,99.73213958740234,,174.1000518798828,92.73314666748047,28.683000564575195,90.20519256591797,29.60021209716797,25.265371322631836,15.99838638305664,18.82921028137207,60.34180450439453
2015-03-05,73.69434356689453,115.0,106.06256103515625,99.90686798095703,,174.29054260253906,92.61585998535156,28.775876998901367,90.34617614746094,29.542295455932617,25.11438751220703,16.064197540283203,18.807294845581055,60.55797576904297
2015-03-06,73.67821502685547,111.86000061035156,104.72291564941406,98.7757339477539,,171.8392333984375,90.56973266601562,28.390113830566406,89.0942153930664,29.064401626586914,24.664663314819336,15.945733070373535,18.575056076049805,59.36910629272461
2015-03-09,73.69434356689453,111.97000122070312,105.18098449707031,99.06080627441406,,172.55142211914062,91.40581512451172,28.404396057128906,89.42585754394531,28.948562622070312,24.48797035217285,16.018129348754883,18.662691116333008,59.73488235473633
2015-03-10,73.69434356689453,111.41999816894531,103.97103118896484,97.22158813476562,,169.75234985351562,92.60848999023438,27.811439514160156,88.06610870361328,28.347572326660156,24.147462844848633,15.675924301147461,18.281461715698242,59.06980895996094
2015-03-11,73.69434356689453,110.75,104.6105728149414,96.66063690185547,,169.35482788085938,93.28318786621094,27.882888793945312,87.99980926513672,28.572032928466797,24.2181396484375,15.774635314941406,18.163158416748047,59.03653335571289
2015-03-12,73.67821502685547,110.72000122070312,106.34776306152344,97.29518127441406,,171.50799560546875,93.21715545654297,28.225799560546875,89.1025161743164,28.73131561279297,24.06394386291504,16.116844177246094,18.281461715698242,59.818016052246094
2015-03-13,73.69434356689453,110.87999725341797,105.96746826171875,96.87210083007812,,170.45628356933594,92.93113708496094,28.054338455200195,88.6050796508789,28.383777618408203,23.974002838134766,16.004966735839844,18.180683135986328,59.70162582397461
2015-03-16,73.69434356689453,110.80999755859375,106.5897216796875,98.12281799316406,,172.733642578125,93.82589721679688,28.368675231933594,89.7160415649414,28.71684455871582,24.298450469970703,16.202396392822266,18.39539337158203,61.02355194091797
2015-03-17,73.69434356689453,110.20999908447266,106.87496948242188,98.27912902832031,,172.22021484375,94.60319519042969,28.340087890625,89.54191589355469,28.897859573364258,24.20528793334961,16.16290855407715,18.3997802734375,60.84893035888672
2015-03-18,73.69434356689453,112.37000274658203,107.73060607910156,99.2447509765625,,174.29054260253906,96.42928314208984,28.9259033203125,90.57002258300781,29.643661499023438,24.90879249572754,16.255046844482422,18.64954948425293,61.63875198364258
2015-03-19,73.69434356689453,112.29000091552734,107.9380111694336,99.39189147949219,,173.49549865722656,95.93792724609375,28.575851440429688,90.24666595458984,29.12232780456543,24.513683319091797,16.103687286376953,18.59695816040039,61.996253967285156
2015-03-20,73.69434356689453,113.56999969482422,108.88868713378906,100.03526306152344,,175.0269775390625,96.44389343261719,29.19023323059082,91.00115966796875,29.4843692779541,24.874292373657227,16.322324752807617,18.717082977294922,62.444793701171875
2015-03-23,73.67821502685547,114.29000091552734,108.7936019897461,99.8416748046875,,174.6859130859375,96.32658386230469,29.325963973999023,90.84361267089844,29.57125473022461,24.78696632385254,16.229854583740234,18.717082977294922,62.26972579956055
2015-03-24,73.69434356689453,114.56999969482422,108.7677001953125,99.48220825195312,,173.70436096191406,97.25797271728516,29.297395706176758,90.36271667480469,29.687101364135742,24.622011184692383,16.097740173339844,18.65548324584961,61.7277946472168
2015-03-25,73.67821502685547,114.7300033569336,106.16960906982422,97.20555114746094,,171.15884399414062,96.43660736083984,29.140243530273438,88.95331573486328,29.1728458404541,24.942209243774414,15.840126037597656,18.175901412963867,60.60228729248047
2015-03-26,73.67821502685547,115.4800033569336,106.03955078125,96.87373352050781,,170.75132751464844,94.93319702148438,28.9034423828125,88.77843475341797,29.006019592285156,24.91309928894043,15.826915740966797,18.1890926361084,60.46056365966797
2015-03-27,73.67821502685547,115.05999755859375,106.71570587158203,97.2608413696289,,171.1422576904297,96.11396026611328,28.968029022216797,89.0199966430664,29.0712947845459,24.709348678588867,15.80709171295166,18.20229721069336,60.894107818603516
2015-03-30,73.66213989257812,113.75,108.16350555419922,98.37615203857422,,173.23020935058594,95.63725280761719,28.989551544189453,90.15281677246094,29.666074752807617,25.2397518157959,16.038288116455078,18.422290802001953,61.51104736328125
2015-03-31,73.69434356689453,113.66000366210938,107.81670379638672,97.33457946777344,,171.71624755859375,95.84257507324219,28.58053970336914,89.33650207519531,29.644309997558594,25.090980529785156,15.92598819732666,18.23309326171875,60.44388961791992
2015-04-01,73.66213989257812,115.5999984741211,107.86003112792969,96.82765197753906,,171.1089630126953,97.10147094726562,28.78145980834961,89.16990661621094,30.043231964111328,25.084514617919922,15.9127836227417,18.206695556640625,59.83526611328125
2015-04-02,73.67821502685547,115.27999877929688,108.05946350097656,96.89214324951172,,171.7245635986328,96.07259368896484,28.99673080444336,89.45311737060547,30.50745964050293,25.136253356933594,15.992048263549805,18.20229721069336,60.0186882019043
2015-04-06,73.67821502685547,116.69000244140625,108.53622436523438,97.68486785888672,,172.8808135986328,95.53611755371094,29.27657699584961,90.06951904296875,30.877382278442383,25.58905029296875,16.018476486206055,18.378284454345703,60.11040115356445
2015-04-07,73.69434356689453,116.11000061035156,107.84269714355469,97.51895141601562,,172.42330932617188,96.33717346191406,29.27657699584961,89.76963806152344,30.80483627319336,25.60521697998047,15.932601928710938,18.33868980407715,60.252113342285156
2015-04-08,73.69434356689453,115.47000122070312,108.77030181884766,98.29317474365234,,173.0055694580078,96.36654663085938,29.412914276123047,90.15281677246094,31.428619384765625,25.398231506347656,15.992048263549805,18.395891189575195,60.76068115234375
2015-04-09,73.67821502685547,114.66999816894531,108.38018035888672,98.91072845458984,,173.7708740234375,95.11724090576172,29.455961227416992,90.46932983398438,31.83480453491211,25.805734634399414,16.018476486206055,18.44428825378418,61.219234466552734
2015-04-10,73.67821502685547,115.97000122070312,108.90034484863281,99.31629180908203,,174.7191619873047,95.2569351196289,29.513376235961914,90.89414978027344,31.769533157348633,25.918941497802734,16.011857986450195,18.514690399169922,61.744476318359375
2015-04-13,73.66213989257812,115.13999938964844,108.96966552734375,99.06744384765625,,173.9289093017578,95.38916778564453,29.35550880432129,90.53598022460938,31.660751342773438,25.660205841064453,16.071317672729492,18.461885452270508,61.411014556884766
2015-04-14,73.67821502685547,114.44000244140625,108.94364166259766,98.78170013427734,,174.2616424560547,96.06526947021484,29.577957153320312,90.66927337646484,31.747770309448242,26.12268829345703,16.071317672729492,18.404685974121094,61.51104736328125
2015-04-15,73.66213989257812,115.43000030517578,109.70658111572266,99.39925384521484,,175.04354858398438,95.98445129394531,29.71429443359375,91.12738800048828,31.936357498168945,26.746883392333984,16.13076400756836,18.567485809326172,61.669429779052734
2015-04-16,73.67821502685547,115.02999877929688,109.64586639404297,99.26099395751953,,174.99363708496094,95.50672912597656,29.786052703857422,91.08573913574219,32.226497650146484,26.685449600219727,16.15719223022461,18.50148582458496,61.63610076904297
2015-04-17,73.66213989257812,115.5999984741211,107.86873626708984,97.71249389648438,,172.98062133789062,96.60173797607422,29.427263259887695,90.02787017822266,31.56644058227539,26.49140167236328,15.939199447631836,18.246294021606445,61.10250473022461
2015-04-20,73.66213989257812,114.72000122070312,108.92635345458984,99.17803192138672,,174.56117248535156,95.749267578125,29.477497100830078,90.76090240478516,31.464895248413086,26.591651916503906,16.005268096923828,18.558685302734375,61.477691650390625
2015-04-21,73.67821502685547,115.37999725341797,108.81363677978516,99.60203552246094,,174.35316467285156,95.31564331054688,29.728647232055664,90.73587799072266,31.71150779724121,26.310274124145508,15.92598819732666,18.54988670349121,61.8862190246582
2015-04-22,73.66213989257812,113.83000183105469,108.97835540771484,100.1458511352539,,175.20994567871094,93.86062622070312,29.793216705322266,91.11906433105469,32.08142852783203,26.484922409057617,16.038288116455078,18.739078521728516,61.98624801635742
2015-04-23,73.66213989257812,114.66000366210938,109.47248077392578,100.52376556396484,,175.65081787109375,94.26480102539062,29.92238426208496,91.40229797363281,32.24100112915039,26.666048049926758,16.064706802368164,18.813875198364258,62.21969223022461
2015-04-24,73.66213989257812,113.05000305175781,109.10838317871094,101.88790893554688,,176.05841064453125,94.85267639160156,30.087434768676758,91.50222778320312,32.40057373046875,26.51403045654297,16.038288116455078,18.976669311523438,62.01959991455078
2015-04-27,73.67821502685547,115.33000183105469,107.90338134765625,101.62982940673828,,175.32638549804688,94.85267639160156,30.202232360839844,91.02743530273438,32.538387298583984,26.484922409057617,15.97883415222168,19.029470443725586,60.894107818603516
2015-04-28,73.67821502685547,116.33000183105469,108.5015640258789,101.42705535888672,,175.88375854492188,93.54461669921875,30.252452850341797,91.26901245117188,32.61817169189453,26.617525100708008,16.071317672729492,19.091068267822266,61.19422912597656
2015-04-29,73.67821502685547,115.51000213623047,107.32255554199219,100.79107666015625,,175.1600799560547,92.39814758300781,29.986961364746094,90.86920166015625,32.270023345947266,26.82451820373535,16.064706802368164,18.998674392700195,60.635658264160156
2015-04-30,73.67821502685547,113.47000122070312,105.05127716064453,99.20569610595703,,173.40484619140625,92.55984497070312,29.68560218811035,89.88626098632812,31.842060089111328,26.740434646606445,15.939199447631836,18.73467445373535,59.7852783203125
2015-05-01,73.66213989257812,113.08000183105469,105.73612976074219,100.51457214355469,,175.28485107421875,91.31385803222656,29.93674087524414,90.71090698242188,32.03065872192383,26.80187225341797,16.077919006347656,18.963468551635742,60.59395980834961
2015-05-04,73.67821502685547,114.0999984741211,106.11756896972656,100.68045043945312,,175.78390502929688,90.4522476196289,29.965438842773438,91.02743530273438,32.19021987915039,26.733959197998047,16.236459732055664,18.9810733795166,60.97746658325195
2015-05-05,73.67821502685547,114.41999816894531,104.76519012451172,99.03975677490234,,173.7708740234375,90.3270492553711,29.513376235961914,89.944580078125,31.856563568115234,26.404062271118164,16.09113311767578,18.686277389526367,60.21044158935547
2015-05-06,73.67821502685547,114.36000061035156,105.12930297851562,98.35769653320312,,173.05548095703125,88.78060150146484,29.577957153320312,89.69467163085938,31.43587303161621,26.30057144165039,16.011857986450195,18.52789306640625,59.97700500488281
2015-05-07,73.66213989257812,113.41999816894531,105.52810668945312,98.94760131835938,,173.74591064453125,89.9735336303711,29.477497100830078,90.03621673583984,31.39236831665039,26.01597023010254,16.124162673950195,18.664281845092773,60.26046371459961
2015-05-08,73.67821502685547,113.97000122070312,106.31695556640625,100.1827621459961,,176.03346252441406,90.21659088134766,30.116119384765625,91.16903686523438,31.871084213256836,26.442880630493164,16.355358123779297,18.93267059326172,61.23589324951172
2015-05-11,73.66213989257812,113.52999877929688,106.37764739990234,99.79560852050781,,175.19334411621094,88.0220947265625,29.85063362121582,90.7858657836914,31.56644058227539,25.944808959960938,16.295902252197266,18.835880279541016,61.26925277709961
2015-05-12,73.67821502685547,114.5,106.18690490722656,99.34394073486328,,174.6692352294922,88.25035095214844,29.85063362121582,90.51933288574219,31.479393005371094,26.064483642578125,16.236459732055664,18.73467445373535,60.87739944458008
2015-05-13,73.67821502685547,116.55000305175781,106.18690490722656,99.54674530029297,,174.7025604248047,87.5434799194336,30.065902709960938,90.56932067871094,31.55919075012207,25.996551513671875,16.24306297302246,18.813875198364258,60.94411087036133
2015-05-14,73.66213989257812,117.18000030517578,107.31391906738281,101.0030746459961,,176.52427673339844,87.77912139892578,30.424680709838867,91.46892547607422,31.856563568115234,25.98685646057129,16.388381958007812,19.117469787597656,61.78615951538086
2015-05-15,73.66213989257812,117.52999877929688,107.19253540039062,101.0030746459961,,176.71556091308594,89.5390625,30.46056365966797,91.57723236083984,32.1829719543457,26.09035301208496,16.315715789794922,19.055870056152344,61.911231994628906
2015-05-18,73.66213989257812,117.5199966430664,108.40618896484375,101.44551849365234,,177.26458740234375,88.0368423461914,30.360105514526367,91.91871643066406,31.871084213256836,26.112993240356445,16.408203125,19.148271560668945,62.278038024902344
2015-05-19,73.66213989257812,115.88999938964844,108.2588119506836,101.33489227294922,,177.20640563964844,87.25628662109375,30.245290756225586,91.87709045410156,31.943614959716797,25.741052627563477,16.500675201416016,19.099872589111328,62.56985092163086
2015-05-20,73.66213989257812,116.08000183105469,108.45821380615234,101.39940643310547,,177.0816192626953,87.40355682373047,30.302690505981445,91.81879425048828,31.900087356567383,25.789569854736328,16.454437255859375,19.11306381225586,62.653202056884766
2015-05-21,73.67821502685547,115.69000244140625,108.33683013916016,101.92479705810547,,177.5972900390625,88.62594604492188,30.46773338317871,92.0520248413086,31.805795669555664,26.03214454650879,16.41480827331543,19.196666717529297,62.66154098510742
2015-05-22,73.67821502685547,115.5999984741211,107.86873626708984,101.82341766357422,,177.17311096191406,88.66278076171875,30.281179428100586,91.87709045410156,31.885589599609375,25.938350677490234,16.421411514282227,19.183469772338867,62.51150131225586
2015-05-26,73.67821502685547,113.91000366210938,106.83710479736328,100.6528091430664,,175.26820373535156,90.17974853515625,29.771697998046875,90.91915130615234,31.41412353515625,25.52760124206543,16.236459732055664,18.906278610229492,61.87786865234375
2015-05-27,73.67821502685547,113.88999938964844,108.1461410522461,102.2750473022461,,176.931884765625,90.38595581054688,30.022836685180664,91.75213623046875,31.493906021118164,25.48232078552246,16.41480827331543,19.26265525817871,62.5948600769043
2015-05-28,73.66213989257812,114.0199966430664,108.05074310302734,102.04463195800781,,176.73220825195312,90.16505432128906,29.958269119262695,91.66885375976562,31.051450729370117,25.382055282592773,16.394983291625977,19.223064422607422,62.63654327392578
2015-05-29,73.66213989257812,114.0999984741211,107.40058898925781,101.43627166748047,,175.6342315673828,90.36384582519531,29.67124366760254,91.05243682861328,30.710533142089844,25.352951049804688,16.249670028686523,19.082271575927734,62.47814178466797
2015-06-01,73.66213989257812,114.0,107.73868560791016,101.77732849121094,,175.99183654785156,89.39263153076172,29.59947967529297,91.27735137939453,30.68879508972168,25.288267135620117,16.26287269592285,19.135066986083984,62.72822189331055
2015-06-02,73.67821502685547,114.45999908447266,107.94673156738281,101.4546890258789,,175.8172149658203,88.14547729492188,29.699949264526367,91.210693359375,30.797588348388672,25.46292495727539,16.28929901123047,19.095470428466797,62.31972885131836
2015-06-03,73.67821502685547,113.63999938964844,109.02172088623047,101.7589111328125,,176.28305053710938,86.72856140136719,29.87215805053711,91.5272445678711,30.645261764526367,25.288267135620117,16.428016662597656,19.135066986083984,62.43645477294922
2015-06-04,73.66213989257812,112.83999633789062,107.92940521240234,100.9846420288086,,174.7940673828125,87.857666015625,29.52773094177246,90.794189453125,30.19554901123047,24.945438385009766,16.282699584960938,18.959074020385742,62.002933502197266
2015-06-05,73.66213989257812,112.23999786376953,108.70960235595703,100.7449951171875,,174.4945831298828,86.78755187988281,29.204824447631836,90.71923828125,30.05049705505371,25.12009048461914,16.37517547607422,18.897478103637695,61.977901458740234
2015-06-08,73.64602661132812,112.56999969482422,108.20682525634766,99.72184753417969,,173.42152404785156,86.6916275024414,29.176122665405273,90.16114044189453,30.03598403930664,24.97779083251953,16.276092529296875,18.686277389526367,61.669429779052734
2015-06-09,73.64602661132812,112.81999969482422,107.87738800048828,99.55596160888672,,173.39654541015625,86.00528717041016,29.011083602905273,90.0861587524414,29.818389892578125,24.97454833984375,16.315715789794922,18.642284393310547,61.65277099609375
2015-06-10,73.66213989257812,113.77999877929688,109.22108459472656,100.92010498046875,,175.47610473632812,85.25252532958984,29.613840103149414,91.18570709228516,30.25358772277832,25.281795501708984,16.546920776367188,18.93267059326172,62.41145706176758
2015-06-11,73.67821502685547,113.26000213623047,109.49850463867188,101.06756591796875,,176.04177856445312,87.04586029052734,29.699949264526367,91.44393157958984,30.130285263061523,25.168596267700195,16.61297607421875,18.941469192504883,62.8366584777832
2015-06-12,73.66213989257812,113.2300033569336,109.1690673828125,100.2380142211914,,174.6942596435547,87.04586029052734,29.463138580322266,90.84419250488281,30.137527465820312,24.887226104736328,16.540313720703125,18.774274826049805,62.06128692626953
2015-06-15,73.67821502685547,113.7300033569336,108.82230377197266,99.74028015136719,,173.94561767578125,87.18609619140625,29.27657699584961,90.42769622802734,29.832895278930664,24.829010009765625,16.4676513671875,18.659873962402344,62.13630294799805
2015-06-16,73.64602661132812,113.31999969482422,109.59384155273438,100.28413391113281,,174.8938446044922,87.8724594116211,29.26940155029297,90.92749786376953,29.898176193237305,25.023059844970703,16.560123443603516,18.783079147338867,62.444793701171875
2015-06-17,73.67821502685547,113.8499984741211,109.42912292480469,100.5606460571289,,175.17666625976562,87.19346618652344,29.190467834472656,91.0774154663086,30.086759567260742,24.96161651611328,16.540313720703125,18.791879653930664,62.50315856933594
2015-06-18,73.64602661132812,115.31999969482422,110.89417266845703,102.02619171142578,,176.9984130859375,86.76542663574219,29.470325469970703,91.97702026367188,30.355131149291992,24.945438385009766,16.69223976135254,18.959074020385742,63.386905670166016
2015-06-19,73.64602661132812,115.12000274658203,110.84217834472656,101.52175903320312,,176.21267700195312,87.87982940673828,29.405742645263672,91.57723236083984,30.079509735107422,24.713964462280273,16.413591384887695,18.801288604736328,63.33751678466797
2015-06-22,73.66213989257812,113.63999938964844,111.6050796508789,102.27008819580078,,177.11546325683594,86.08649444580078,29.915206909179688,92.13529968261719,30.471187591552734,25.016742706298828,16.665700912475586,18.955974578857422,63.831119537353516
2015-06-23,73.64602661132812,112.88999938964844,111.83914947509766,102.3532485961914,,177.24081420898438,85.5698471069336,30.022836685180664,92.22693634033203,30.74681854248047,25.098134994506836,16.698871612548828,18.969236373901367,63.95661163330078
2015-06-24,73.64602661132812,112.58999633789062,110.89417266845703,101.82662963867188,,175.95350646972656,86.30789947509766,29.778865814208984,91.5272445678711,30.58724594116211,24.941865921020508,16.55955696105957,18.88084602355957,63.312408447265625
2015-06-25,73.66213989257812,112.44000244140625,110.83351135253906,101.62339782714844,,175.41859436035156,86.00528717041016,29.771697998046875,91.2440185546875,30.478443145751953,24.687915802001953,16.460031509399414,18.836650848388672,63.66379928588867
2015-06-26,73.64602661132812,112.55999755859375,110.53012084960938,100.94898223876953,,175.38516235351562,85.03854370117188,29.744815826416016,91.19217681884766,30.197336196899414,24.76931381225586,16.513107299804688,18.677541732788086,63.57175827026367
2015-06-29,73.66213989257812,113.06999969482422,107.73868560791016,98.56546020507812,,171.7073211669922,87.28939819335938,28.851163864135742,89.28483581542969,29.531156539916992,24.300487518310547,16.11504554748535,18.279769897460938,62.01572036743164
