Date,Core_REAL_SGOV_2020,Core_PROXY_BIL_2015,SPY_BuyHold_2015,VTI_BuyHold_2015
2025-02-12,91918.62439459303,136663.38687649416,174792.86388190268,167526.74058586638
2025-02-13,92847.00495877232,138061.0504567632,176638.25145787038,169276.23578177867
2025-02-14,92888.17094508244,138102.52003124205,176629.55136868998,169253.8039057875
2025-02-18,93216.33033445108,138571.07468925128,177148.11256049815,169730.43348775012
2025-02-19,93156.6847862834,138542.48605698402,177565.30425960853,169971.57181075975
2025-02-20,92930.30622303202,138113.0853397196,176826.56802738755,169057.56408592363
2025-02-21,91574.6408291631,135972.5485711751,173802.11207670145,165934.23377072884
2025-02-24,91116.47517487338,135292.6772347005,173011.21118605448,165087.52167386623
2025-02-25,90900.87448452659,134897.91378057888,172150.81721193355,164268.8363903063
2025-02-26,91014.19894466814,135037.8792039514,172237.6925354401,164324.90739249336
2025-02-27,89700.39387764985,133053.00091918444,169488.4643544341,161779.176164594
2025-02-28,90614.1551094633,134568.37633037817,172133.43497190098,164274.43132761779
2025-03-03,89498.06803030607,132748.24490162058,169117.66117206705,161330.53864477066
2025-03-04,88717.21392988983,131474.1918561201,167115.83343580604,159317.49062543927
2025-03-05,90000.89008086621,133292.97533451504,168911.98030084552,161128.72126317697
2025-03-06,88632.42420174499,131160.6571270461,165913.6066793724,158134.33513987256
2025-03-07,89123.05016401451,131868.82355184518,166843.51167529548,158880.11248256578
2025-03-10,86888.28981249031,128490.40853094422,162399.54199860423,154551.22955697653
2025-03-11,86467.14858514868,127802.25737487982,161049.52135607306,153468.95669883408
2025-03-12,86905.52788536117,128450.46012604726,161904.1571268395,154225.99341847716
2025-03-13,85910.96064786386,126902.47046324739,159745.8892302852,152061.5172045191
2025-03-14,87620.0135036702,129476.88415819342,163045.5729506514,155319.42140007918
2025-03-17,88411.22719695813,130628.5393969748,164302.83449802414,156603.54639097874
2025-03-18,87703.956625076,129502.8762371812,162526.99382051502,154915.6997589833
2025-03-19,88484.59734243849,130728.01511311035,164297.0404180133,156676.43695626373
2025-03-20,88148.53490011758,130270.1563712961,163821.9617337789,156300.7073773071
2025-03-21,88054.47544706131,130170.9458638068,163876.0099166666,156362.3906923874
2025-03-24,89243.2565364214,132071.71627354636,166810.77422631768,159255.8246859407
2025-03-25,89427.10129006825,132336.65644989788,167211.7496767289,159524.9550710896
2025-03-26,88455.45882171018,130867.66998795452,165215.5545755249,157657.72293349166
2025-03-27,88255.68601251225,130514.22498558494,164776.7830675815,156990.9002341012
2025-03-28,86720.7142755352,128168.16729818347,161458.44348587998,153862.20086415717
2025-03-31,86903.38711947393,128519.88345190855,162542.2952144756,154655.63942748847
2025-04-01,87188.72014286542,128945.88054711015,163001.39084827754,155178.93982193156
2025-04-02,87723.14665195221,129788.56082023292,164032.9164734933,156405.65589085215
2025-04-03,84158.60604374125,124226.22549314477,155949.22412694382,148533.3358354171
2025-04-04,79369.5127515026,117083.17562573051,146819.5209551514,139816.92739595805
2025-04-07,78621.87977311817,116135.98396571024,146558.00703738554,139361.13982425988
2025-04-08,77595.86070716899,114550.5373537325,144262.49299171942,137160.9394143004
2025-04-09,84533.02793050752,125125.78642853252,159412.82829046567,151076.80823769377
2025-04-10,81694.21308283092,120704.0744272458,152427.5356566877,144858.82600492108
2025-04-11,83231.89190765187,122929.99331789868,155147.25528779314,147284.11838817847
2025-04-14,84002.38390401345,124071.04774557141,156652.40659265852,148640.26516527738
2025-04-15,84004.46014874728,124030.2508047795,156213.65302304333,148381.40374892074
2025-04-16,82667.07746547545,121924.10502822277,152741.34877034108,145297.75057456704
2025-04-17,83003.7358007866,122372.25755434515,152959.2635813998,145601.59737197802
2025-04-21,81568.68919679172,120079.91376920129,149318.41976602862,142140.93751341177
2025-04-22,83404.4031138329,122867.4492178553,153203.35041331255,145759.16783474013
2025-04-23,84498.87065411203,124583.44525571479,155577.29082989972,148240.73103937428
2025-04-24,86020.19053709036,126914.88231357672,158852.0402740582,151363.76596967995
2025-04-25,86402.52233036989,127528.39294305966,159999.78832772718,152292.2475540828
2025-04-28,86616.47238805682,127819.2198530245,160060.81452028741,152511.7185266966
2025-04-29,87052.70512417672,128490.99932214107,161069.0920721469,153428.92335856787
2025-04-30,87080.46244874693,128537.18483706348,161133.02427387668,153518.94624742167
2025-05-01,87390.21844025995,129067.67930824948,162274.96030920657,154475.55889861746
2025-05-02,88819.43116391408,131161.31577096778,164683.79077415637,156883.9882798226
2025-05-05,88554.41775770456,130691.1259037727,163739.44542402666,155994.89713916258
2025-05-06,88015.01313143346,129838.94272804906,162370.84067347302,154728.7906264992
2025-05-07,88123.44225486838,130082.60398036677,163053.69901332917,155370.27972775244
2025-05-08,88541.35061827162,130786.4958080278,164189.82303032,156591.3661081981
2025-05-09,88629.3754121015,130858.04351404343,163980.62624676988,156416.8978922203
2025-05-12,90938.60094372004,134477.51613731135,169399.74138312225,161650.12771921337
2025-05-13,91413.13614282543,135226.56447401652,170518.4652217523,162747.44783111906
2025-05-14,91448.86486563689,135282.01829790446,170736.38003281102,162854.35978539765
2025-05-15,91871.7218181349,135898.96392024975,171570.3329111548,163518.3328893872
2025-05-16,92360.32014947107,136668.8782068795,172657.0547722635,164638.1196284475
2025-05-19,92575.34108952482,136944.08522821733,172845.9094916269,164767.56771220753
2025-05-20,92425.41637656614,136675.75058750395,172264.76147270447,164227.36087675794
2025-05-21,91185.02977122543,134718.27453962763,169361.9812022465,161368.78230012042
2025-05-22,91139.66448272999,134660.7716312843,169428.8194131458,161340.65123332746
2025-05-23,90854.30536545231,134159.66897086546,168272.31745531183,160395.29795908154
2025-05-27,92366.86841099482,136518.3863643219,171770.82960552452,163692.7837297833
2025-05-28,91788.61262976169,135670.10903030878,170777.0641611845,162730.55876569427
2025-05-29,92094.3083418894,136120.28283919138,171451.16859687565,163253.87653571906
2025-05-30,91979.08340629324,135966.82850892883,171259.40786834274,163118.83351464753
2025-06-02,92553.44654812782,136786.87820765527,172224.1132209874,163951.6277705582
2025-06-03,92894.54941485508,137382.6241541561,173206.21875199286,165082.6912621501
2025-06-04,93047.52118047442,137556.02493747446,173159.7226052803,165065.80219672527
2025-06-05,92705.24897715506,136993.37571439406,172322.88165609518,164154.20967774725
2025-06-06,93550.19394798865,138319.47461667194,174092.46185706006,166067.43498013882
2025-06-09,93663.44537929534,138473.30920275522,174249.36841388675,166202.46062562865
2025-06-10,94105.54939639727,139143.44385665207,175237.3039015595,167080.2923893388
2025-06-11,93951.63057401052,138882.5229913901,174737.54207771225,166635.77288238137
2025-06-12,94298.05460563985,139385.1285650893,175431.98857759015,167170.33265377433
2025-06-13,93196.08062558337,137748.57467714493,173470.66558642057,165195.2329049036
2025-06-16,93995.42910171302,138970.18196872398,175121.0814731063,166827.09541262055
2025-06-17,93147.07216482119,137732.42893109124,173624.6481957495,165437.18788025374
2025-06-18,93197.7351238016,137804.74799876235,173598.49411322369,165499.07970231457
2025-06-20,92841.88549086415,137320.9173530604,173190.80972806303,165116.45201741796
2025-06-23,93658.40856623976,138556.0994081141,174901.4625208679,166703.29439291716
2025-06-24,94811.03006313082,140244.1634542294,176833.6536670293,168650.2630749949
2025-06-25,94666.51316238975,140037.35279608917,176932.7270537166,168453.32823186254
2025-06-26,95477.88653885,141244.42937093988,178317.04577977958,169905.11021070846
2025-06-27,95883.39767760737,141857.86992525024,179202.98393326727,170676.03002014002
2025-06-30,96291.49200741723,142489.25785821336,180059.77230341858,171541.28186269014
2025-07-01,96310.84827048225,142509.4338838875,180001.50861340223,171541.28186269014
2025-07-02,96740.15225784603,143169.7125391713,180817.5052252108,172433.04884293393
2025-07-03,97359.98002755444,144144.81468972954,182242.6157096165,173855.34445961332
2025-07-07,96511.18536116392,142909.3351852627,180884.52281939218,172483.83766828032
2025-07-08,96661.30892229974,143083.2370057355,180785.44943270486,172472.54354016704
2025-07-09,97207.24001880991,143916.99872772777,181869.55229789537,173556.22382042822
2025-07-10,97410.99809277104,144237.0137172294,182382.46291631836,174019.0398149292
